team_full_name,team_alias,map_name,map_played,map_win_rate,map_win,map_loss,map_atk_1st,map_def_1st,map_atk_rwin,map_atk_rw,map_atk_rl,map_def_rwin,map_def_rw,map_def_rl,agent_composition,agent_composition_played
Northwood University,NW,Bind,9,100,9,0,4,5,71%,68,28,53%,49,44,"[['harbor', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['brimstone', 'chamber', 'fade', 'raze', 'viper'], ['brimstone', 'chamber', 'raze', 'sova', 'viper']]","[4, 2, 1, 2]"
Northwood University,NW,Haven,40,93,37,3,26,14,67%,286,138,62%,220,134,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['breach', 'chamber', 'fade', 'omen', 'raze']]","[22, 18]"
Northwood University,NW,Split,6,83,5,1,1,5,59%,23,16,75%,49,16,"[['astra', 'killjoy', 'raze', 'skye', 'viper'], ['astra', 'killjoy', 'raze', 'sage', 'skye']]","[5, 1]"
Northwood University,NW,Ascent,22,91,20,2,8,14,57%,119,90,65%,153,82,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['kayo', 'killjoy', 'omen', 'raze', 'sova'], ['kayo', 'killjoy', 'omen', 'sage', 'sova']]","[18, 2, 2]"
Northwood University,NW,Icebox,13,85,11,2,8,5,64%,89,50,58%,66,47,"[['kayo', 'killjoy', 'raze', 'sova', 'viper'], ['jett', 'kayo', 'killjoy', 'sova', 'viper'], ['chamber', 'kayo', 'raze', 'sova', 'viper'], ['chamber', 'kayo', 'reyna', 'sova', 'viper']]","[2, 4, 6, 1]"
Northwood University,NW,Breeze,9,89,8,1,4,5,59%,47,33,70%,65,28,"[['chamber', 'jett', 'kayo', 'sova', 'viper'], ['cypher', 'jett', 'reyna', 'sova', 'viper'], ['chamber', 'kayo', 'omen', 'sova', 'viper']]","[7, 1, 1]"
Northwood University,NW,Fracture,3,100,3,0,1,2,75%,27,9,38%,12,20,"[['breach', 'brimstone', 'cypher', 'jett', 'raze']]",[3]
Northwood University,NW,Pearl,16,88,14,2,6,10,63%,94,55,57%,98,75,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['harbor', 'killjoy', 'raze', 'skye', 'viper'], ['astra', 'fade', 'kayo', 'killjoy', 'neon'], ['astra', 'fade', 'jett', 'kayo', 'killjoy'], ['astra', 'killjoy', 'phoenix', 'sage', 'skye'], ['astra', 'chamber', 'fade', 'kayo', 'neon']]","[1, 1, 5, 1, 2, 6]"
Northwood University,NW,Lotus,11,100,11,0,2,9,63%,62,36,64%,85,48,"[['breach', 'killjoy', 'omen', 'raze', 'skye'], ['harbor', 'killjoy', 'omen', 'skye', 'yoru'], ['breach', 'harbor', 'omen', 'raze', 'skye']]","[9, 1, 1]"
Winthrop University,WU,Bind,3,0,0,3,2,1,21%,7,27,44%,11,14,"[['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['breach', 'brimstone', 'chamber', 'fade', 'raze']]","[1, 2]"
Winthrop University,WU,Haven,27,74,20,7,15,12,58%,146,106,58%,155,114,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['chamber', 'jett', 'omen', 'reyna', 'sova'], ['breach', 'chamber', 'jett', 'omen', 'sova'], ['chamber', 'omen', 'raze', 'reyna', 'sova']]","[16, 6, 2, 1, 2]"
Winthrop University,WU,Split,6,50,3,3,1,5,48%,30,33,60%,42,28,"[['breach', 'cypher', 'omen', 'raze', 'skye'], ['astra', 'killjoy', 'raze', 'skye', 'viper'], ['astra', 'breach', 'killjoy', 'raze', 'viper'], ['astra', 'breach', 'cypher', 'raze', 'sage']]","[2, 2, 1, 1]"
Winthrop University,WU,Ascent,13,77,10,3,2,11,56%,58,46,61%,82,53,"[['jett', 'omen', 'sage', 'sova', 'viper'], ['jett', 'killjoy', 'omen', 'sage', 'sova'], ['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['chamber', 'jett', 'kayo', 'omen', 'sova'], ['chamber', 'omen', 'raze', 'sage', 'sova']]","[3, 1, 3, 4, 2]"
Winthrop University,WU,Icebox,7,71,5,2,1,6,50%,26,26,70%,56,24,"[['jett', 'killjoy', 'reyna', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['harbor', 'killjoy', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'reyna', 'sova', 'viper']]","[1, 2, 1, 1, 2]"
Winthrop University,WU,Breeze,5,60,3,2,2,3,44%,22,28,60%,36,24,"[['cypher', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'jett', 'kayo', 'sova', 'viper']]","[2, 3]"
Winthrop University,WU,Fracture,16,69,11,5,6,10,53%,91,80,50%,88,89,"[['breach', 'brimstone', 'cypher', 'jett', 'raze'], ['breach', 'brimstone', 'cypher', 'gekko', 'raze'], ['breach', 'brimstone', 'cypher', 'kayo', 'raze'], ['breach', 'brimstone', 'killjoy', 'raze', 'sage'], ['breach', 'brimstone', 'chamber', 'fade', 'raze'], ['breach', 'brimstone', 'chamber', 'neon', 'reyna']]","[8, 2, 3, 1, 1, 1]"
Winthrop University,WU,Pearl,12,67,8,4,4,8,64%,84,47,49%,62,64,"[['astra', 'fade', 'jett', 'killjoy', 'viper'], ['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'fade', 'killjoy', 'sage', 'viper'], ['astra', 'chamber', 'fade', 'reyna', 'sage']]","[1, 3, 7, 1]"
Winthrop University,WU,Lotus,17,76,13,4,5,12,66%,109,56,53%,106,93,"[['breach', 'gekko', 'omen', 'raze', 'viper'], ['breach', 'killjoy', 'omen', 'raze', 'viper'], ['breach', 'chamber', 'harbor', 'omen', 'raze']]","[15, 1, 1]"
Fisher College Navy,FCN,Bind,13,77,10,3,1,12,59%,66,45,60%,93,62,"[['brimstone', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper'], ['brimstone', 'fade', 'raze', 'skye', 'viper']]","[2, 5, 6]"
Fisher College Navy,FCN,Haven,27,81,22,5,16,11,62%,181,111,61%,160,104,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'skye'], ['astra', 'breach', 'chamber', 'fade', 'raze'], ['breach', 'chamber', 'fade', 'omen', 'raze'], ['breach', 'chamber', 'fade', 'neon', 'omen']]","[4, 10, 1, 2, 1, 9]"
Fisher College Navy,FCN,Split,17,94,16,1,16,1,70%,138,59,64%,77,44,"[['astra', 'breach', 'killjoy', 'raze', 'skye'], ['astra', 'fade', 'jett', 'raze', 'viper']]","[3, 14]"
Fisher College Navy,FCN,Ascent,12,67,8,4,6,6,50%,54,53,70%,89,39,"[['jett', 'kayo', 'killjoy', 'omen', 'sova']]",[12]
Fisher College Navy,FCN,Icebox,10,90,9,1,6,4,65%,64,34,62%,62,38,"[['harbor', 'jett', 'killjoy', 'sova', 'viper'], ['jett', 'kayo', 'killjoy', 'sova', 'viper'], ['jett', 'killjoy', 'reyna', 'sova', 'viper'], ['kayo', 'killjoy', 'sage', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper']]","[3, 3, 1, 1, 2]"
Fisher College Navy,FCN,Breeze,6,67,4,2,2,4,63%,41,24,53%,35,31,"[['cypher', 'jett', 'kayo', 'sova', 'viper'], ['chamber', 'kayo', 'neon', 'sova', 'viper']]","[3, 3]"
Fisher College Navy,FCN,Fracture,17,71,12,5,9,8,69%,119,54,49%,86,88,"[['breach', 'brimstone', 'killjoy', 'neon', 'raze'], ['breach', 'brimstone', 'cypher', 'jett', 'raze'], ['breach', 'brimstone', 'chamber', 'kayo', 'neon']]","[1, 12, 4]"
Fisher College Navy,FCN,Pearl,16,63,10,6,8,8,58%,103,75,48%,81,88,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'fade', 'killjoy', 'raze', 'viper'], ['astra', 'chamber', 'fade', 'kayo', 'phoenix'], ['astra', 'chamber', 'fade', 'phoenix', 'skye'], ['astra', 'chamber', 'fade', 'kayo', 'neon']]","[10, 1, 1, 2, 1, 1]"
Fisher College Navy,FCN,Lotus,9,78,7,2,5,4,66%,63,32,52%,49,45,"[['killjoy', 'neon', 'omen', 'skye', 'viper'], ['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'chamber', 'cypher', 'gekko', 'raze'], ['breach', 'chamber', 'neon', 'omen', 'skye'], ['breach', 'killjoy', 'neon', 'omen', 'skye']]","[2, 2, 2, 2, 1]"
OC Esports,OC,Bind,2,100,2,0,0,2,75%,6,2,83%,20,4,"[['brimstone', 'raze', 'sage', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'sage', 'viper']]","[1, 1]"
OC Esports,OC,Haven,27,78,21,6,15,12,60%,166,109,57%,158,117,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['cypher', 'jett', 'omen', 'phoenix', 'sova'], ['breach', 'chamber', 'fade', 'omen', 'raze'], ['breach', 'chamber', 'jett', 'omen', 'sova'], ['astra', 'chamber', 'fade', 'phoenix', 'raze'], ['breach', 'chamber', 'jett', 'omen', 'skye']]","[14, 1, 3, 1, 2, 2, 3, 1]"
OC Esports,OC,Split,3,33,1,2,1,2,30%,8,19,71%,24,10,"[['astra', 'jett', 'raze', 'skye', 'viper'], ['astra', 'chamber', 'killjoy', 'raze', 'skye'], ['astra', 'chamber', 'killjoy', 'skye', 'viper']]","[1, 1, 1]"
OC Esports,OC,Ascent,17,71,12,5,8,9,61%,98,62,53%,85,76,"[['astra', 'chamber', 'jett', 'kayo', 'sova'], ['cypher', 'jett', 'kayo', 'omen', 'sova'], ['chamber', 'fade', 'jett', 'kayo', 'omen'], ['chamber', 'fade', 'kayo', 'omen', 'raze'], ['astra', 'chamber', 'fade', 'kayo', 'raze']]","[1, 11, 2, 2, 1]"
OC Esports,OC,Icebox,12,50,6,6,7,5,48%,59,65,53%,70,62,"[['jett', 'killjoy', 'raze', 'sova', 'viper'], ['harbor', 'killjoy', 'raze', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['chamber', 'reyna', 'sage', 'sova', 'viper'], ['chamber', 'jett', 'reyna', 'sova', 'viper'], ['chamber', 'jett', 'sage', 'sova', 'viper'], ['chamber', 'fade', 'killjoy', 'sage', 'viper']]","[3, 1, 1, 3, 1, 2, 1]"
OC Esports,OC,Breeze,4,75,3,1,3,1,55%,24,20,66%,23,12,"[['chamber', 'jett', 'kayo', 'sova', 'viper']]",[4]
OC Esports,OC,Fracture,4,0,0,4,0,4,39%,14,22,38%,18,30,"[['breach', 'brimstone', 'cypher', 'gekko', 'jett'], ['breach', 'brimstone', 'killjoy', 'raze', 'skye'], ['breach', 'brimstone', 'killjoy', 'neon', 'skye'], ['breach', 'brimstone', 'chamber', 'fade', 'jett']]","[1, 1, 1, 1]"
OC Esports,OC,Pearl,14,71,10,4,8,6,61%,102,66,48%,70,76,"[['astra', 'gekko', 'jett', 'killjoy', 'skye'], ['astra', 'breach', 'jett', 'killjoy', 'sova'], ['gekko', 'phoenix', 'raze', 'reyna', 'yoru'], ['astra', 'breach', 'cypher', 'jett', 'sova'], ['astra', 'jett', 'kayo', 'killjoy', 'sova'], ['astra', 'chamber', 'fade', 'jett', 'sage'], ['brimstone', 'chamber', 'fade', 'kayo', 'neon']]","[5, 4, 1, 1, 1, 1, 1]"
OC Esports,OC,Lotus,13,85,11,2,4,9,66%,82,43,60%,81,54,"[['harbor', 'killjoy', 'raze', 'skye', 'viper'], ['breach', 'chamber', 'cypher', 'omen', 'raze'], ['chamber', 'cypher', 'neon', 'omen', 'skye'], ['breach', 'cypher', 'neon', 'omen', 'sova']]","[10, 1, 1, 1]"
Blinn Esports,Blinn,Bind,4,25,1,3,1,3,44%,15,19,45%,21,26,"[['brimstone', 'gekko', 'jett', 'skye', 'viper'], ['brimstone', 'chamber', 'raze', 'skye', 'viper']]","[1, 3]"
Blinn Esports,Blinn,Haven,30,73,22,8,17,13,57%,179,135,54%,172,147,"[['breach', 'jett', 'killjoy', 'omen', 'sova'], ['astra', 'breach', 'killjoy', 'neon', 'skye'], ['astra', 'breach', 'fade', 'killjoy', 'yoru'], ['breach', 'chamber', 'fade', 'omen', 'raze']]","[16, 1, 3, 10]"
Blinn Esports,Blinn,Split,3,33,1,2,1,2,44%,14,18,58%,21,15,"[['astra', 'jett', 'raze', 'skye', 'viper']]",[3]
Blinn Esports,Blinn,Ascent,20,75,15,5,9,11,54%,109,94,69%,134,60,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['fade', 'jett', 'kayo', 'killjoy', 'omen']]","[15, 5]"
Blinn Esports,Blinn,Icebox,9,78,7,2,2,6,62%,47,29,61%,54,34,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['jett', 'kayo', 'killjoy', 'sova', 'viper']]","[7, 1]"
Blinn Esports,Blinn,Breeze,4,75,3,1,2,2,55%,23,19,50%,23,23,"[['cypher', 'jett', 'kayo', 'sova', 'viper'], ['cypher', 'jett', 'kayo', 'skye', 'viper']]","[3, 1]"
Blinn Esports,Blinn,Fracture,5,80,4,1,1,4,69%,24,11,63%,35,21,"[['breach', 'brimstone', 'kayo', 'killjoy', 'neon'], ['breach', 'brimstone', 'kayo', 'killjoy', 'raze'], ['breach', 'brimstone', 'chamber', 'kayo', 'neon']]","[2, 1, 2]"
Blinn Esports,Blinn,Pearl,6,50,3,3,4,2,57%,31,23,46%,28,33,"[['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'breach', 'chamber', 'fade', 'raze']]","[3, 3]"
Blinn Esports,Blinn,Lotus,8,63,5,3,0,8,50%,36,36,58%,56,41,"[['jett', 'killjoy', 'omen', 'skye', 'viper'], ['harbor', 'jett', 'killjoy', 'skye', 'viper'], ['astra', 'breach', 'chamber', 'neon', 'viper']]","[1, 5, 2]"
Sentinels,SEN,Sunset,22,73,16,6,12,10,57%,134,101,62%,142,87,"[['breach', 'cypher', 'gekko', 'omen', 'raze'], ['cypher', 'fade', 'gekko', 'omen', 'raze'], ['breach', 'cypher', 'deadlock', 'omen', 'raze'], ['cypher', 'iso', 'omen', 'raze', 'sova']]","[12, 5, 3, 2]"
Gen.G Esports,GEN,Sunset,25,76,19,6,14,11,59%,158,110,60%,152,101,"[['breach', 'cypher', 'gekko', 'omen', 'raze'], ['breach', 'cypher', 'fade', 'omen', 'raze'], ['breach', 'gekko', 'omen', 'raze', 'vyse'], ['clove', 'cypher', 'fade', 'gekko', 'raze']]","[14, 6, 3, 2]"
Team Heretics,TH,Sunset,20,70,14,6,11,9,56%,120,94,59%,128,89,"[['breach', 'cypher', 'fade', 'omen', 'raze'], ['breach', 'cypher', 'deadlock', 'omen', 'raze'], ['breach', 'cypher', 'gekko', 'omen', 'raze'], ['breach', 'fade', 'omen', 'raze', 'vyse']]","[10, 4, 4, 2]"
Paper Rex,PRX,Sunset,18,67,12,6,10,8,61%,118,75,52%,102,94,"[['breach', 'gekko', 'omen', 'raze', 'reyna'], ['breach', 'fade', 'iso', 'omen', 'raze'], ['clove', 'cypher', 'gekko', 'raze', 'yoru'], ['breach', 'cypher', 'deadlock', 'omen', 'raze']]","[8, 5, 3, 2]"
EDward Gaming,EDG,Sunset,21,71,15,6,11,10,55%,126,103,61%,139,89,"[['breach', 'cypher', 'gekko', 'omen', 'raze'], ['cypher', 'iso', 'omen', 'raze', 'sova'], ['breach', 'cypher', 'fade', 'omen', 'raze'], ['breach', 'gekko', 'omen', 'raze', 'vyse']]","[11, 5, 3, 2]"
Leviatán,LEV,Sunset,17,65,11,6,9,8,53%,98,87,58%,112,81,"[['breach', 'cypher', 'gekko', 'omen', 'raze'], ['breach', 'cypher', 'fade', 'omen', 'raze'], ['cypher', 'iso', 'omen', 'raze', 'sova'], ['breach', 'clove', 'cypher', 'gekko', 'raze']]","[9, 4, 2, 2]"
G2 Esports,G2,Sunset,19,68,13,6,10,9,54%,112,95,60%,126,84,"[['breach', 'cypher', 'deadlock', 'omen', 'raze'], ['breach', 'cypher', 'gekko', 'omen', 'raze'], ['cypher', 'fade', 'gekko', 'omen', 'raze'], ['breach', 'gekko', 'omen', 'raze', 'vyse']]","[8, 6, 3, 2]"
FNATIC,FNC,Sunset,16,69,11,5,8,8,58%,104,75,57%,102,77,"[['breach', 'cypher', 'fade', 'omen', 'raze'], ['breach', 'cypher', 'gekko', 'omen', 'raze'], ['breach', 'cypher', 'deadlock', 'omen', 'raze'], ['breach', 'fade', 'omen', 'raze', 'vyse']]","[7, 4, 3, 2]"
DRX,DRX,Sunset,15,67,10,5,8,7,54%,92,78,59%,105,73,"[['breach', 'cypher', 'gekko', 'omen', 'raze'], ['cypher', 'deadlock', 'gekko', 'omen', 'raze'], ['breach', 'cypher', 'fade', 'omen', 'raze']]","[8, 4, 3]"
FUT Esports,FUT,Sunset,14,64,9,5,7,7,52%,81,75,58%,94,68,"[['breach', 'cypher', 'fade', 'omen', 'raze'], ['breach', 'cypher', 'gekko', 'omen', 'raze'], ['breach', 'gekko', 'omen', 'raze', 'vyse']]","[7, 4, 3]"
Sentinels,SEN,Abyss,16,75,12,4,9,7,58%,108,78,61%,114,73,"[['astra', 'cypher', 'jett', 'kayo', 'sova'], ['astra', 'cypher', 'jett', 'omen', 'sova'], ['astra', 'deadlock', 'jett', 'omen', 'sova'], ['astra', 'fade', 'jett', 'omen', 'vyse']]","[8, 4, 2, 2]"
Team Heretics,TH,Abyss,18,78,14,4,10,8,60%,124,83,62%,130,80,"[['astra', 'cypher', 'jett', 'kayo', 'sova'], ['astra', 'deadlock', 'jett', 'omen', 'sova'], ['astra', 'fade', 'jett', 'omen', 'vyse'], ['clove', 'cypher', 'jett', 'kayo', 'sova']]","[9, 4, 3, 2]"
Gen.G Esports,GEN,Abyss,15,73,11,4,8,7,57%,98,74,59%,104,72,"[['astra', 'cypher', 'jett', 'kayo', 'sova'], ['cypher', 'jett', 'omen', 'sova', 'viper'], ['astra', 'cypher', 'iso', 'omen', 'sova'], ['astra', 'deadlock', 'jett', 'omen', 'sova']]","[7, 4, 2, 2]"
EDward Gaming,EDG,Abyss,17,76,13,4,9,8,59%,115,80,60%,122,81,"[['astra', 'cypher', 'jett', 'kayo', 'sova'], ['cypher', 'iso', 'jett', 'omen', 'sova'], ['astra', 'deadlock', 'jett', 'omen', 'sova'], ['astra', 'fade', 'jett', 'omen', 'vyse']]","[8, 4, 3, 2]"
G2 Esports,G2,Abyss,14,71,10,4,7,7,56%,90,71,60%,102,68,"[['astra', 'deadlock', 'jett', 'omen', 'sova'], ['astra', 'cypher', 'jett', 'kayo', 'sova'], ['astra', 'fade', 'jett', 'omen', 'vyse']]","[7, 4, 3]"
Paper Rex,PRX,Abyss,13,62,8,5,7,6,62%,92,56,48%,72,78,"[['astra', 'gekko', 'jett', 'reyna', 'sova'], ['clove', 'cypher', 'jett', 'sova', 'yoru'], ['astra', 'fade', 'iso', 'omen', 'raze']]","[6, 4, 3]"
FNATIC,FNC,Abyss,15,73,11,4,8,7,57%,98,74,60%,105,70,"[['astra', 'cypher', 'jett', 'kayo', 'sova'], ['astra', 'deadlock', 'jett', 'omen', 'sova'], ['astra', 'fade', 'jett', 'omen', 'vyse']]","[8, 4, 3]"
Leviatán,LEV,Abyss,12,67,8,4,6,6,55%,77,63,58%,84,61,"[['astra', 'cypher', 'jett', 'kayo', 'sova'], ['cypher', 'iso', 'jett', 'omen', 'sova'], ['astra', 'deadlock', 'jett', 'omen', 'sova']]","[6, 3, 3]"
DRX,DRX,Abyss,14,71,10,4,7,7,58%,92,67,59%,97,67,"[['astra', 'cypher', 'jett', 'kayo', 'sova'], ['astra', 'deadlock', 'jett', 'omen', 'sova'], ['astra', 'fade', 'jett', 'omen', 'vyse']]","[7, 4, 3]"
Sentinels,SEN,Ascent,28,75,21,7,14,14,54%,170,145,64%,220,124,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['deadlock', 'jett', 'kayo', 'omen', 'sova'], ['cypher', 'iso', 'jett', 'omen', 'sova'], ['jett', 'kayo', 'omen', 'sova', 'vyse']]","[16, 6, 3, 3]"
Team Heretics,TH,Ascent,24,71,17,7,12,12,52%,139,128,63%,182,107,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['deadlock', 'jett', 'kayo', 'omen', 'sova'], ['clove', 'jett', 'kayo', 'killjoy', 'sova'], ['jett', 'kayo', 'omen', 'sova', 'vyse']]","[12, 6, 3, 3]"
Gen.G Esports,GEN,Ascent,26,73,19,7,13,13,53%,154,136,62%,195,120,"[['jett', 'kayo', 'killjoy', 'omen', 'sova'], ['cypher', 'iso', 'jett', 'omen', 'sova'], ['deadlock', 'jett', 'kayo', 'omen', 'sova'], ['jett', 'kayo', 'omen', 'sova', 'vyse']]","[14, 5, 4, 3]"
EDward Gaming,EDG,Haven,22,77,17,5,13,9,60%,152,101,56%,132,104,"[['breach', 'cypher', 'iso', 'omen', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['breach', 'clove', 'cypher', 'iso', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'vyse']]","[11, 6, 3, 2]"
Sentinels,SEN,Haven,20,70,14,6,11,9,58%,135,98,55%,118,96,"[['breach', 'cypher', 'iso', 'omen', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['breach', 'deadlock', 'iso', 'omen', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'vyse']]","[9, 6, 3, 2]"
Leviatán,LEV,Haven,18,72,13,5,10,8,59%,124,86,54%,106,90,"[['breach', 'cypher', 'iso', 'omen', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'sova'], ['breach', 'clove', 'cypher', 'jett', 'sova'], ['breach', 'cypher', 'jett', 'omen', 'vyse']]","[8, 5, 3, 2]"
Team Heretics,TH,Lotus,24,79,19,5,14,10,62%,168,103,55%,136,111,"[['clove', 'fade', 'killjoy', 'raze', 'viper'], ['fade', 'killjoy', 'omen', 'raze', 'viper'], ['fade', 'killjoy', 'omen', 'raze', 'vyse'], ['deadlock', 'fade', 'killjoy', 'omen', 'raze']]","[10, 7, 4, 3]"
Gen.G Esports,GEN,Lotus,22,73,16,6,12,10,60%,146,97,54%,124,105,"[['clove', 'fade', 'killjoy', 'raze', 'viper'], ['fade', 'killjoy', 'omen', 'raze', 'viper'], ['deadlock', 'fade', 'killjoy', 'omen', 'raze'], ['fade', 'killjoy', 'omen', 'raze', 'vyse']]","[9, 6, 4, 3]"
FNATIC,FNC,Lotus,25,76,19,6,15,10,64%,178,100,53%,134,119,"[['clove', 'fade', 'killjoy', 'raze', 'viper'], ['fade', 'killjoy', 'omen', 'raze', 'viper'], ['deadlock', 'fade', 'killjoy', 'omen', 'raze'], ['fade', 'killjoy', 'omen', 'raze', 'vyse']]","[11, 7, 4, 3]"
Paper Rex,PRX,Bind,26,73,19,7,14,12,61%,169,108,56%,150,118,"[['brimstone', 'deadlock', 'fade', 'raze', 'yoru'], ['brimstone', 'clove', 'raze', 'skye', 'viper'], ['brimstone', 'cypher', 'iso', 'raze', 'viper'], ['brimstone', 'fade', 'raze', 'viper', 'vyse']]","[12, 6, 4, 4]"
Sentinels,SEN,Bind,22,73,16,6,12,10,57%,139,105,60%,142,95,"[['brimstone', 'deadlock', 'fade', 'raze', 'viper'], ['brimstone', 'cypher', 'raze', 'skye', 'viper'], ['brimstone', 'cypher', 'iso', 'raze', 'viper'], ['brimstone', 'fade', 'raze', 'viper', 'vyse']]","[10, 6, 3, 3]"
Gen.G Esports,GEN,Icebox,20,80,16,4,11,9,63%,142,83,61%,130,83,"[['deadlock', 'jett', 'killjoy', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['clove', 'killjoy', 'sage', 'sova', 'viper'], ['killjoy', 'sage', 'sova', 'viper', 'vyse']]","[9, 5, 3, 3]"
EDward Gaming,EDG,Icebox,18,72,13,5,10,8,60%,121,81,57%,110,83,"[['iso', 'killjoy', 'sage', 'sova', 'viper'], ['deadlock', 'jett', 'killjoy', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['clove', 'killjoy', 'sage', 'sova', 'viper']]","[7, 5, 3, 3]"
Team Heretics,TH,Icebox,19,74,14,5,10,9,61%,128,82,58%,118,85,"[['deadlock', 'jett', 'killjoy', 'sova', 'viper'], ['clove', 'killjoy', 'sage', 'sova', 'viper'], ['jett', 'killjoy', 'sage', 'sova', 'viper'], ['killjoy', 'sage', 'sova', 'viper', 'vyse']]","[8, 5, 3, 3]"
Paper Rex,PRX,Split,22,73,16,6,12,10,56%,138,108,62%,150,92,"[['breach', 'clove', 'gekko', 'jett', 'raze'], ['deadlock', 'jett', 'omen', 'raze', 'skye'], ['breach', 'cypher', 'omen', 'raze', 'vyse'], ['clove', 'cypher', 'jett', 'omen', 'raze']]","[9, 6, 4, 3]"
G2 Esports,G2,Split,20,70,14,6,11,9,53%,118,105,63%,140,82,"[['breach', 'cypher', 'omen', 'raze', 'skye'], ['deadlock', 'jett', 'omen', 'raze', 'skye'], ['breach', 'cypher', 'omen', 'raze', 'vyse'], ['clove', 'cypher', 'jett', 'omen', 'raze']]","[8, 5, 4, 3]"
Sentinels,SEN,Sunset,22,73,16,6,12,10,57%,134,101,62%,142,87,"[['breach', 'cypher', 'gekko', 'omen', 'raze'], ['cypher', 'fade', 'gekko', 'omen', 'raze'], ['breach', 'cypher', 'deadlock', 'omen', 'raze'], ['cypher', 'iso', 'omen', 'raze', 'sova']]","[12, 5, 3, 2]"
Gen.G Esports,GEN,Sunset,25,76,19,6,14,11,59%,158,110,60%,152,101,"[['breach', 'cypher', 'gekko', 'omen', 'raze'], ['breach', 'cypher', 'fade', 'omen', 'raze'], ['breach', 'gekko', 'omen', 'raze', 'vyse'], ['clove', 'cypher', 'fade', 'gekko', 'raze']]","[14, 6, 3, 2]"
Team Heretics,TH,Sunset,20,70,14,6,11,9,56%,120,94,59%,128,89,"[['breach', 'cypher', 'fade', 'omen', 'raze'], ['breach', 'cypher', 'deadlock', 'omen', 'raze'], ['breach', 'cypher', 'gekko', 'omen', 'raze'], ['breach', 'fade', 'omen', 'raze', 'vyse']]","[10, 4, 4, 2]"
Paper Rex,PRX,Sunset,18,67,12,6,10,8,61%,118,75,52%,102,94,"[['breach', 'gekko', 'omen', 'raze', 'reyna'], ['breach', 'fade', 'iso', 'omen', 'raze'], ['clove', 'cypher', 'gekko', 'raze', 'yoru'], ['breach', 'cypher', 'deadlock', 'omen', 'raze']]","[8, 5, 3, 2]"
EDward Gaming,EDG,Sunset,21,71,15,6,11,10,55%,126,103,61%,139,89,"[['breach', 'cypher', 'gekko', 'omen', 'raze'], ['cypher', 'iso', 'omen', 'raze', 'sova'], ['breach', 'cypher', 'fade', 'omen', 'raze'], ['breach', 'gekko', 'omen', 'raze', 'vyse']]","[11, 5, 3, 2]"
Leviatán,LEV,Sunset,17,65,11,6,9,8,53%,98,87,58%,112,81,"[['breach', 'cypher', 'gekko', 'omen', 'raze'], ['breach', 'cypher', 'fade', 'omen', 'raze'], ['cypher', 'iso', 'omen', 'raze', 'sova'], ['breach', 'clove', 'cypher', 'gekko', 'raze']]","[9, 4, 2, 2]"
